CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
43408	714.00275	1155513064828	0.85924	0.83980	713.69086	0.24628	929	0	0.85368	0.89543	1	0.86015	0.78602	1	0.85691	0.84073	1	0.27941	0.48129	15.63857	1.02665	1	0.67504	0.46184	19.08995	1.03008	1	-0.03711	0.00132	0.58846	0.00340	1	0.02943	0.00369	0.62422	0.00459	1	-0.56823	0.59500	0	0
43409	714.01929	1155513123049	0.85775	0.84054	713.69086	0.24628	929	0	0.85373	0.89533	1	0.85879	0.78723	1	0.85626	0.84128	1	0.27938	0.48145	16.03410	1.02712	1	0.67525	0.46203	18.82573	1.02601	1	-0.03740	0.00139	0.59304	0.00366	1	0.02884	0.00354	0.60824	0.00441	1	-0.56823	0.59500	0	0
43410	714.03571	1155513180854	0.85622	0.83959	713.69086	0.24628	929	0	0.84979	0.88871	1	0.85655	0.78668	1	0.85317	0.83769	1	0.27934	0.48121	15.88487	1.02305	1	0.67545	0.46186	18.68304	1.02194	1	-0.03740	0.00139	0.59304	0.00366	1	0.02884	0.00354	0.60824	0.00441	1	-0.56823	0.59500	0	0
43411	714.05225	1155513239007	0.85498	0.84458	714.00275	0.04950	930	1	0.84478	0.87760	1	0.85772	0.84151	1	0.85125	0.85955	1	0.27935	0.48123	16.05802	1.01898	1	0.67552	0.46180	18.84752	1.01787	1	-0.03740	0.00139	0.59304	0.00366	1	0.02884	0.00354	0.60824	0.00441	1	-0.56823	0.59500	0	0
43412	714.06866	1155513296751	0.85423	0.84757	714.00275	0.06592	930	1	0.84478	0.87760	1	0.85772	0.84151	1	0.85125	0.85955	1	0.27938	0.48121	15.91225	1.01898	1	0.67552	0.46181	18.84298	1.01787	1	-0.03861	0.00143	0.61123	0.00372	1	0.02884	0.00365	0.60824	0.00437	1	-0.56823	0.59500	0	0
43413	714.08527	1155513355147	0.85291	0.84708	714.00275	0.08252	930	1	0.83094	0.87958	1	0.86160	0.80968	1	0.84627	0.84463	1	0.27942	0.48090	15.93750	1.01898	1	0.67544	0.46161	18.92307	1.02194	1	-0.03861	0.00143	0.61123	0.00372	1	0.02884	0.00365	0.60824	0.00437	1	-0.56823	0.59500	0	0
43414	714.10138	1155513411732	0.85243	0.84916	714.00275	0.09863	930	1	0.83474	0.88050	1	0.86441	0.84268	1	0.84958	0.86159	1	0.27933	0.48090	15.57783	1.01852	1	0.67542	0.46145	19.13993	1.02147	1	-0.03861	0.00143	0.61123	0.00372	1	0.02884	0.00365	0.60824	0.00437	1	-0.56823	0.59500	0	0
43415	714.11780	1155513469559	0.85198	0.85079	714.00275	0.11505	930	1	0.83470	0.88062	1	0.86288	0.84379	1	0.84879	0.86220	1	0.27905	0.48107	16.00565	1.01805	1	0.67543	0.46138	19.09036	1.01700	1	-0.03861	0.00149	0.61123	0.00373	1	0.02769	0.00357	0.58505	0.00426	1	-0.56823	0.59500	0	0
43416	714.13464	1155513528719	0.85302	0.85158	714.00275	0.13190	930	1	0.86061	0.87617	1	0.86222	0.83975	1	0.86142	0.85796	1	0.27899	0.48109	15.84230	1.01358	1	0.67534	0.46117	19.03394	1.01253	1	-0.03861	0.00149	0.61123	0.00373	1	0.02769	0.00357	0.58505	0.00426	1	-0.56823	0.59500	0	0
43417	714.15082	1155513585756	0.85325	0.85054	714.00275	0.14807	930	1	0.85075	0.84643	1	0.85986	0.83592	1	0.85530	0.84117	1	0.27900	0.48098	16.01130	1.01364	1	0.67539	0.46124	19.01073	1.01259	1	-0.03861	0.00149	0.61123	0.00373	1	0.02769	0.00357	0.58505	0.00426	1	-0.56823	0.59500	0	0
43418	714.16724	1155513643537	0.85350	0.84964	714.00275	0.16449	930	1	0.85075	0.84641	1	0.86124	0.83488	1	0.85600	0.84065	1	0.27905	0.48055	15.65954	1.01371	1	0.67539	0.46124	19.01073	1.01666	1	-0.03861	0.00149	0.61123	0.00364	1	0.02947	0.00379	0.62144	0.00450	1	-0.56823	0.59500	0	0
43419	714.18365	1155513701191	0.85318	0.84941	714.00275	0.18091	930	1	0.83567	0.85210	1	0.86357	0.84150	1	0.84962	0.84680	1	0.27950	0.47996	14.92181	1.01777	1	0.67575	0.46126	19.08753	1.01666	1	-0.03861	0.00149	0.61123	0.00364	1	0.02947	0.00379	0.62144	0.00450	1	-0.56823	0.59500	0	0
43420	714.20013	1155513759273	0.85417	0.84938	714.00275	0.19739	930	1	0.83973	0.85711	1	0.89244	0.84103	1	0.86608	0.84907	1	0.27979	0.48017	15.29399	1.01777	1	0.67591	0.46113	19.02992	1.01666	1	-0.03861	0.00149	0.61123	0.00364	1	0.02947	0.00379	0.62144	0.00450	1	-0.56823	0.59500	0	0
43421	714.21655	1155513817063	0.85508	0.84932	714.00275	0.21381	930	1	0.83973	0.85711	1	0.89412	0.83990	1	0.86693	0.84850	1	0.27954	0.47997	15.54164	1.01777	1	0.67605	0.46097	19.07699	1.02120	1	-0.03861	0.00149	0.61123	0.00363	1	0.02803	0.00360	0.59001	0.00431	1	-0.56823	0.59500	0	0
43422	714.23303	1155513874891	0.85646	0.85045	714.00275	0.23029	930	1	0.85447	0.89414	1	0.89712	0.83849	1	0.87579	0.86632	1	0.27955	0.48044	15.84421	1.02231	1	0.67617	0.46133	18.91787	1.02574	1	-0.03861	0.00149	0.61123	0.00363	1	0.02803	0.00360	0.59001	0.00431	1	-0.56823	0.59500	0	0
43423	714.24939	1155513932557	0.85761	0.85113	714.00275	0.24664	930	1	0.85217	0.89293	1	0.89761	0.82976	1	0.87489	0.86135	1	0.27954	0.48016	15.74744	1.03085	1	0.67618	0.46137	18.91356	1.03428	1	-0.03861	0.00149	0.61123	0.00363	1	0.02803	0.00360	0.59001	0.00431	1	-0.56823	0.59500	0	0
43424	714.26587	1155513990464	0.85875	0.85161	714.00275	0.26312	930	1	0.85315	0.89095	1	0.90077	0.82758	1	0.87696	0.85927	1	0.27963	0.47967	15.62392	1.03939	1	0.67625	0.46129	18.99082	1.04282	1	-0.03861	0.00155	0.61123	0.00372	1	0.02803	0.00360	0.59001	0.00438	1	-0.56823	0.59500	0	0
43425	714.28241	1155514048532	0.85975	0.85231	714.00275	0.27966	930	1	0.85351	0.88875	1	0.89991	0.83972	1	0.87671	0.86423	1	0.27954	0.48016	15.74744	1.04793	1	0.67626	0.46145	18.93155	1.05136	1	-0.03861	0.00155	0.61123	0.00372	1	0.02803	0.00360	0.59001	0.00438	1	-0.56823	0.59500	0	0
43426	714.29877	1155514106160	0.86041	0.85322	714.00275	0.29602	930	1	0.84268	0.90136	1	0.90203	0.83785	1	0.87236	0.86961	1	0.27964	0.48031	15.69419	1.05247	1	0.67617	0.46144	19.08786	1.05590	1	-0.03861	0.00155	0.61123	0.00372	1	0.02803	0.00360	0.59001	0.00438	1	-0.56823	0.59500	0	0
43427	714.31525	1155514164066	0.86102	0.85402	714.00275	0.31250	930	1	0.84315	0.90037	1	0.90203	0.83785	1	0.87259	0.86911	1	0.27982	0.48024	15.29435	1.05701	1	0.67610	0.46132	19.02424	1.05590	1	-0.03861	0.00149	0.61123	0.00371	1	0.02947	0.00379	0.62144	0.00468	1	-0.56823	0.59500	0	0
43428	714.33167	1155514221863	0.86123	0.85219	714.00275	0.32892	930	1	0.83572	0.85276	1	0.89510	0.77847	1	0.86541	0.81561	1	0.27948	0.48032	15.79880	1.05701	1	0.67594	0.46157	19.28277	1.05590	1	-0.03861	0.00149	0.61123	0.00371	1	0.02947	0.00379	0.62144	0.00468	1	-0.56823	0.59500	0	0
43429	714.34802	1155514279493	0.86144	0.85067	714.00275	0.34528	930	1	0.83556	0.85042	1	0.89625	0.78734	1	0.86591	0.81888	1	0.27938	0.48036	15.52118	1.05247	1	0.67594	0.46157	19.28277	1.05136	1	-0.03861	0.00149	0.61123	0.00371	1	0.02947	0.00379	0.62144	0.00468	1	-0.56823	0.59500	0	0
43430	714.36444	1155514337209	0.86159	0.84935	714.00275	0.36169	930	1	0.83512	0.85163	1	0.89461	0.78866	1	0.86486	0.82015	1	0.27937	0.48015	15.25845	1.04793	1	0.67594	0.46157	19.28277	1.04682	1	-0.03861	0.00149	0.61123	0.00367	1	0.02947	0.00379	0.62144	0.00470	1	-0.56823	0.59500	0	0
43431	714.38092	1155514395122	0.86153	0.84850	714.00275	0.37817	930	1	0.82544	0.85992	1	0.89453	0.79800	1	0.85999	0.82896	1	0.27945	0.48060	15.03945	1.04340	1	0.67594	0.46157	19.28277	1.04228	1	-0.03861	0.00149	0.61123	0.00367	1	0.02947	0.00379	0.62144	0.00470	1	-0.56823	0.59500	0	0
43432	714.39740	1155514453100	0.86195	0.84722	714.00275	0.39465	930	1	0.85345	0.84147	1	0.89084	0.79174	1	0.87215	0.81660	1	0.27892	0.48069	15.76772	1.03886	1	0.67579	0.46165	19.25809	1.03775	1	-0.03861	0.00149	0.61123	0.00367	1	0.02947	0.00379	0.62144	0.00470	1	-0.56823	0.59500	0	0
43433	714.41412	1155514512093	0.86224	0.84616	714.00275	0.41138	930	1	0.85246	0.84388	1	0.88628	0.79541	1	0.86937	0.81964	1	0.27815	0.48048	15.56003	1.03025	1	0.67515	0.46164	19.60695	1.02514	1	-0.03786	0.00155	0.59156	0.00356	1	0.02789	0.00352	0.59629	0.00449	1	-0.56823	0.59500	0	0
43434	714.43030	1155514568803	0.85008	0.84543	714.00275	0.42755	930	1	0.49634	0.85255	1	0.57159	0.80019	1	0.53397	0.82637	1	0.26319	0.48051	14.81672	1.01764	1	0.66204	0.46086	17.49380	1.01253	1	-0.03786	0.00155	0.59156	0.00356	1	0.02789	0.00352	0.59629	0.00449	1	-0.56823	0.59500	0	0
43435	714.44647	1155514625882	0.80261	0.84072	714.00275	0.42755	930	0	0.39374	0.90227	1	0.40828	0.85827	1	0.40101	0.88027	1	0.25514	0.48156	15.51780	1.00957	1	0.65225	0.46031	16.84697	1.00446	1	-0.03786	0.00155	0.59156	0.00356	1	0.02789	0.00352	0.59629	0.00449	1	-0.56823	0.59500	0	0
43436	714.46295	1155514683750	0.60245	0.86092	714.00275	0.42755	930	0	0.39637	0.90405	1	0.40823	0.85816	1	0.40230	0.88111	1	0.25382	0.48161	16.39921	1.00150	1	0.65081	0.46057	18.55285	1.00493	1	-0.03964	0.00143	0.58662	0.00361	1	0.02705	0.00387	0.63435	0.00444	1	-0.56823	0.59500	0	0
43437	714.47937	1155514741491	0.50637	0.86289	714.00275	0.42755	930	0	0.28524	0.89174	1	0.34317	0.84192	1	0.31420	0.86683	1	0.25193	0.48142	16.19284	1.00197	1	0.64764	0.46011	18.33333	1.00539	1	-0.03964	0.00143	0.58662	0.00361	1	0.02705	0.00387	0.63435	0.00444	1	-0.56823	0.59500	0	0
43438	714.49579	1155514799189	0.34472	0.87751	714.00275	0.42755	930	0	0.28649	0.89400	1	0.34880	0.87518	1	0.31765	0.88459	1	0.25161	0.48170	16.48688	1.00244	1	0.64760	0.46037	18.24378	1.00586	1	-0.03964	0.00143	0.58662	0.00361	1	0.02705	0.00387	0.63435	0.00444	1	-0.56823	0.59500	0	0
43439	714.51227	1155514857201	0.33051	0.88054	714.00275	0.42755	930	0	0.28453	0.89296	1	0.34807	0.87417	1	0.31630	0.88357	1	0.25150	0.48145	16.66927	1.00697	1	0.64758	0.46015	18.34525	1.01040	1	-0.17987	0.00662	2.71489	0.00361	0	0.02685	0.00388	0.62686	0.00436	1	-0.56823	0.59500	0	0
43440	714.52869	1155514914968	0.32728	0.87817	714.00275	0.42755	930	0	0.29365	0.89499	1	0.34803	0.85188	1	0.32084	0.87343	1	0.25140	0.48127	16.35405	1.01151	1	0.64765	0.46025	18.36598	1.01901	1	-0.17987	0.00662	2.71489	0.00361	0	0.02685	0.00388	0.62686	0.00436	1	-0.56823	0.59500	0	0
43441	714.54504	1155514972451	0.32523	0.87600	714.49579	0.04926	931	1	0.28096	0.87364	1	0.35720	0.86532	1	0.31908	0.86948	1	0.25118	0.48111	16.51443	1.02412	1	0.64765	0.46026	18.34720	1.03161	1	-0.17987	0.00662	2.71489	0.00361	0	0.02685	0.00388	0.62686	0.00436	1	-0.56823	0.59500	0	0
43442	714.56152	1155515030421	0.32334	0.87420	714.49579	0.06573	931	1	0.27558	0.87058	1	0.35599	0.86350	1	0.31578	0.86704	1	0.25123	0.48104	16.42319	1.03673	1	0.64765	0.45983	17.94738	1.03969	1	-0.17987	0.00662	2.71489	0.00361	0	0.02649	0.00382	0.61715	0.00432	1	-0.56823	0.59500	0	0
43443	714.57788	1155515087997	0.32017	0.87362	714.49579	0.08209	931	1	0.29187	0.88712	1	0.31672	0.85428	1	0.30429	0.87070	1	0.25150	0.48101	16.30529	1.04480	1	0.64780	0.45999	18.13832	1.04776	1	-0.17987	0.00662	2.71489	0.00361	0	0.02649	0.00382	0.61715	0.00432	1	-0.56823	0.59500	0	0
43444	714.59442	1155515146200	0.31780	0.87072	714.49579	0.09863	931	1	0.28911	0.85745	1	0.31814	0.84919	1	0.30362	0.85332	1	0.25146	0.48094	16.18559	1.04433	1	0.64780	0.45999	18.13832	1.04729	1	-0.17987	0.00662	2.71489	0.00361	0	0.02649	0.00382	0.61715	0.00432	1	-0.56823	0.59500	0	0
43445	714.61078	1155515203841	0.31600	0.86849	714.49579	0.11499	931	1	0.28931	0.85757	1	0.31738	0.84822	1	0.30334	0.85289	1	0.25137	0.48101	16.12377	1.04386	1	0.64779	0.46013	17.83924	1.05136	1	-0.17987	0.00662	2.71489	0.00361	0	0.02692	0.00387	0.62590	0.00440	1	-0.56823	0.59500	0	0
43446	714.62738	1155515262128	0.31291	0.86610	714.49579	0.13159	931	1	0.24327	0.84473	1	0.33318	0.84919	1	0.28822	0.84696	1	0.25167	0.48096	16.13562	1.04793	1	0.64782	0.46014	17.80231	1.05136	1	-0.17987	0.00662	2.71489	0.00361	0	0.02692	0.00387	0.62590	0.00440	1	-0.56823	0.59500	0	0
43447	714.64380	1155515319923	0.31241	0.86704	714.49579	0.14801	931	1	0.27385	0.87580	1	0.34193	0.87516	1	0.30789	0.87548	1	0.25155	0.48106	16.24485	1.04793	1	0.64805	0.46069	17.95925	1.05136	1	-0.17987	0.00662	2.71489	0.00361	0	0.02692	0.00387	0.62590	0.00440	1	-0.56823	0.59500	0	0
43448	714.66028	1155515377875	0.31200	0.86780	714.49579	0.16449	931	1	0.27385	0.87580	1	0.34193	0.87516	1	0.30789	0.87548	1	0.25159	0.48115	16.32285	1.04793	1	0.64801	0.46052	17.99595	1.05136	1	-0.17987	0.00662	2.71489	0.00361	0	0.02741	0.00388	0.63708	0.00452	1	-0.56823	0.59500	0	0
43449	714.67664	1155515435396	0.31128	0.86887	714.49579	0.18085	931	1	0.26874	0.88367	1	0.33795	0.87763	1	0.30334	0.88065	1	0.25174	0.48172	16.56344	1.04793	1	0.64809	0.46083	17.92751	1.05136	1	-0.17987	0.00662	2.71489	0.00361	0	0.02741	0.00388	0.63708	0.00452	1	-0.56823	0.59500	0	0
43450	714.69293	1155515492837	0.31010	0.86994	714.49579	0.19714	931	1	0.24820	0.88218	1	0.34370	0.88323	1	0.29595	0.88270	1	0.25168	0.48156	16.75341	1.05247	1	0.64796	0.46056	17.92190	1.05590	1	-0.17987	0.00662	2.71489	0.00361	0	0.02741	0.00388	0.63708	0.00452	1	-0.56823	0.59500	0	0
43451	714.70947	1155515550892	0.30899	0.87078	714.49579	0.21368	931	1	0.24618	0.88114	1	0.34298	0.88230	1	0.29458	0.88172	1	0.25161	0.48169	16.75722	1.05701	1	0.64793	0.46067	17.89238	1.06043	1	-0.17987	0.00662	2.71489	0.00361	0	0.02741	0.00388	0.63708	0.00453	1	-0.56823	0.59500	0	0
43452	714.72595	1155515608983	0.30771	0.87164	714.49579	0.23016	931	1	0.24027	0.87083	1	0.33927	0.89640	1	0.28977	0.88361	1	0.25156	0.48140	16.57308	1.06154	1	0.64803	0.46072	17.94853	1.06497	1	-0.17987	0.00662	2.71489	0.00361	0	0.02741	0.00388	0.63708	0.00453	1	-0.56823	0.59500	0	0
43453	714.74261	1155515667633	0.30747	0.87176	714.49579	0.24683	931	1	0.27524	0.86609	1	0.33245	0.88106	1	0.30385	0.87358	1	0.25154	0.48145	16.64126	1.06154	1	0.64796	0.46075	17.93421	1.06497	1	-0.17987	0.00662	2.71489	0.00361	0	0.02741	0.00388	0.63708	0.00453	1	-0.56823	0.59500	0	0
43454	714.75879	1155515724380	0.30725	0.87186	714.49579	0.26300	931	1	0.27524	0.86609	1	0.33245	0.88106	1	0.30385	0.87358	1	0.25154	0.48145	16.64126	1.06154	1	0.64796	0.46075	17.93421	1.06497	1	-0.17987	0.00662	2.71489	0.00361	0	0.02741	0.00388	0.63708	0.00456	1	-0.56823	0.59500	0	0
43455	714.77527	1155515782347	0.30684	0.87245	714.49579	0.27948	931	1	0.27872	0.89377	1	0.32087	0.87115	1	0.29979	0.88246	1	0.25133	0.48139	16.71396	1.06154	1	0.64797	0.46041	18.12083	1.06497	1	-0.17987	0.00662	2.71489	0.00361	0	0.02741	0.00388	0.63708	0.00456	1	-0.56823	0.59500	0	0
43456	714.79156	1155515839727	0.30622	0.87269	714.49579	0.29578	931	1	0.27212	0.88340	1	0.31815	0.87039	1	0.29514	0.87690	1	0.25132	0.48134	16.72528	1.06154	1	0.64790	0.46027	17.96818	1.06497	1	-0.17987	0.00662	2.71489	0.00361	0	0.02741	0.00388	0.63708	0.00456	1	-0.56823	0.59500	0	0
43457	714.80804	1155515897818	0.30569	0.87292	714.49579	0.31226	931	1	0.27212	0.88340	1	0.31898	0.87136	1	0.29555	0.87738	1	0.25130	0.48139	16.65744	1.06154	1	0.64770	0.46012	17.65943	1.06043	1	-0.17987	0.00662	2.71489	0.00361	0	0.02649	0.00382	0.61715	0.00433	1	-0.56823	0.59500	0	0
43458	714.82452	1155515955626	0.30553	0.87316	714.49579	0.32874	931	1	0.28697	0.86670	1	0.31748	0.88912	1	0.30222	0.87791	1	0.25112	0.48139	16.64504	1.05701	1	0.64752	0.46031	17.72884	1.05590	1	-0.17987	0.00662	2.71489	0.00361	0	0.02649	0.00382	0.61715	0.00433	1	-0.56823	0.59500	0	0
43459	714.84100	1155516013658	0.30611	0.87381	714.49579	0.34521	931	1	0.29370	0.88423	1	0.34307	0.89077	1	0.31839	0.88750	1	0.25104	0.48147	16.53879	1.05247	1	0.64754	0.46031	17.84218	1.05136	1	-0.17987	0.00662	2.71489	0.00361	0	0.02649	0.00382	0.61715	0.00433	1	-0.56823	0.59500	0	0
43460	714.85742	1155516071369	0.30670	0.87445	714.49579	0.36163	931	1	0.29554	0.88526	1	0.34380	0.89166	1	0.31967	0.88846	1	0.25099	0.48149	16.54682	1.04793	1	0.64758	0.46057	18.44692	1.04682	1	-0.17987	0.00662	2.71489	0.00361	0	0.02649	0.00382	0.61715	0.00447	1	-0.56823	0.59500	0	0
43461	714.87384	1155516129126	0.30687	0.87458	714.49579	0.37805	931	1	0.28191	0.89059	1	0.33971	0.86468	1	0.31081	0.87763	1	0.25085	0.48173	16.96157	1.04340	1	0.64761	0.46041	18.38987	1.04228	1	-0.17987	0.00662	2.71489	0.00361	0	0.02649	0.00382	0.61715	0.00447	1	-0.56823	0.59500	0	0
43462	714.89026	1155516187055	0.30687	0.87406	714.49579	0.39447	931	1	0.28078	0.85990	1	0.33319	0.86313	1	0.30698	0.86152	1	0.25083	0.48150	16.95987	1.03886	1	0.64762	0.46047	18.34672	1.03775	1	-0.17987	0.00662	2.71489	0.00361	0	0.02649	0.00382	0.61715	0.00447	1	-0.56823	0.59500	0	0
43463	714.90668	1155516244736	0.30688	0.87358	714.49579	0.41089	931	1	0.28075	0.85988	1	0.33317	0.86312	1	0.30696	0.86150	1	0.25073	0.48138	17.08098	1.03893	1	0.64759	0.46043	18.35206	1.03782	1	-0.04281	0.00154	0.63174	0.00420	1	0.02649	0.00382	0.61715	0.00441	1	-0.56823	0.59500	0	0
43464	714.92310	1155516302404	0.30733	0.87274	714.49579	0.42731	931	1	0.29943	0.85233	1	0.33865	0.84980	1	0.31904	0.85107	1	0.25075	0.48103	16.96955	1.03901	1	0.64758	0.45992	18.37419	1.03790	1	-0.04281	0.00154	0.63174	0.00420	1	0.02649	0.00382	0.61715	0.00441	1	-0.56823	0.59500	0	0
43465	714.93951	1155516360197	0.30747	0.87188	714.49579	0.44373	931	1	0.29148	0.85588	1	0.33116	0.84125	1	0.31132	0.84857	1	0.25064	0.48102	17.21429	1.04362	1	0.64743	0.45988	18.72937	1.04251	1	-0.04281	0.00154	0.63174	0.00420	1	0.02649	0.00382	0.61715	0.00441	1	-0.56823	0.59500	0	0
43466	714.95599	1155516418137	0.30756	0.87103	714.49579	0.46021	931	1	0.28960	0.85471	1	0.33036	0.84011	1	0.30998	0.84741	1	0.25064	0.48101	17.47067	1.04823	1	0.64735	0.46000	18.54090	1.04712	1	-0.04228	0.00158	0.62395	0.00428	1	0.02649	0.00382	0.61715	0.00449	1	-0.56823	0.59500	0	0
43467	714.97241	1155516475954	0.30769	0.87138	714.49579	0.47662	931	1	0.29059	0.87895	1	0.33243	0.88406	1	0.31151	0.88151	1	0.25072	0.48038	17.21608	1.05284	1	0.64732	0.45964	18.40263	1.05173	1	-0.04228	0.00158	0.62395	0.00428	1	0.02649	0.00382	0.61715	0.00449	1	-0.56823	0.59500	0	0
43468	714.98877	1155516533580	0.30790	0.87148	714.49579	0.49298	931	1	0.28675	0.87469	1	0.34184	0.87385	1	0.31429	0.87427	1	0.25074	0.48036	17.23817	1.05745	1	0.64753	0.45962	18.68397	1.05634	1	-0.04228	0.00158	0.62395	0.00428	1	0.02649	0.00382	0.61715	0.00449	1	-0.56823	0.59500	0	0
43469	715.00507	1155516590936	0.30810	0.87156	714.49579	0.50928	931	1	0.28675	0.87469	1	0.34184	0.87385	1	0.31429	0.87427	1	0.25086	0.48030	17.18190	1.05745	1	0.64745	0.45958	18.45681	1.05634	1	-0.17987	0.00713	2.71489	0.00428	0	0.02649	0.00382	0.61715	0.00451	1	-0.56823	0.59500	0	0
43470	715.02142	1155516648313	0.30818	0.87059	714.49579	0.52563	931	1	0.28003	0.83131	1	0.34157	0.84756	1	0.31080	0.83943	1	0.25059	0.47873	17.65678	1.05745	1	0.64744	0.45801	18.58003	1.05173	1	-0.17987	0.00713	2.71489	0.00428	0	0.02649	0.00382	0.61715	0.00451	1	-0.56823	0.59500	0	0
43471	715.03778	1155516705845	0.30725	0.86464	714.49579	0.54199	931	1	0.25680	0.66519	1	0.29629	0.67126	1	0.27655	0.66822	1	0.24997	0.47371	17.49256	1.05284	1	0.64641	0.45385	18.54870	1.04712	1	-0.17987	0.00713	2.71489	0.00428	0	0.02649	0.00382	0.61715	0.00451	1	-0.56823	0.59500	0	0
43472	715.05426	1155516763942	0.30595	0.82969	714.49579	0.54199	931	0	0.26051	0.66889	1	0.29714	0.67295	1	0.27882	0.67092	1	0.25016	0.47247	17.71730	1.04416	1	0.64568	0.45150	19.07929	1.04297	1	-0.03995	0.00215	0.58796	0.00408	1	0.02738	0.00492	0.64770	0.00483	1	-0.56823	0.59500	0	0
43473	715.07062	1155516821510	0.27041	0.66127	714.49579	0.54199	931	0	0.23465	0.50040	1	0.23509	0.48527	1	0.23487	0.49284	1	0.24864	0.46631	17.72794	1.04002	1	0.64417	0.44555	18.85439	1.03883	1	-0.03995	0.00215	0.58796	0.00408	1	0.02738	0.00492	0.64770	0.00483	1	-0.56823	0.59500	0	0
43474	715.08728	1155516879957	0.25774	0.61199	714.49579	0.54199	931	0	0.21967	0.52973	1	0.24516	0.49712	1	0.23242	0.51343	1	0.24845	0.46622	17.60191	1.03587	1	0.64423	0.44556	18.99674	1.03469	1	-0.03995	0.00215	0.58796	0.00408	1	0.02738	0.00492	0.64770	0.00483	1	-0.56823	0.59500	0	0
43475	715.10370	1155516937762	0.23324	0.50658	714.49579	0.54199	931	0	0.21971	0.52977	1	0.24518	0.49717	1	0.23244	0.51347	1	0.24838	0.46587	17.45416	1.03580	1	0.64427	0.44486	19.39336	1.03462	1	-0.18280	0.01077	2.73541	0.00408	0	0.02649	0.00482	0.62676	0.00472	1	-0.56823	0.59500	0	0
43476	715.11993	1155516994874	0.24375	0.52669	714.49579	0.54199	931	0	0.26320	0.56097	1	0.24529	0.53262	1	0.25425	0.54679	1	0.24785	0.46656	17.73083	1.03573	1	0.64432	0.44543	19.51346	1.03915	1	-0.18280	0.01077	2.73541	0.00408	0	0.02649	0.00482	0.62676	0.00472	1	-0.56823	0.59500	0	0
43477	715.13666	1155517053723	0.24866	0.53441	714.49579	0.54199	931	0	0.24459	0.56955	1	0.27239	0.53014	1	0.25849	0.54984	1	0.24772	0.46656	17.62243	1.04026	1	0.64415	0.44551	19.65819	1.04369	1	-0.18280	0.01077	2.73541	0.00408	0	0.02649	0.00482	0.62676	0.00472	1	-0.56823	0.59500	0	0
43478	715.15277	1155517110452	0.25087	0.53797	715.10370	0.04907	932	1	0.24260	0.56718	1	0.27239	0.53014	1	0.25750	0.54866	1	0.24741	0.46656	17.68046	1.04480	1	0.64412	0.44568	19.91946	1.04369	1	-0.18456	0.01033	2.75378	0.00408	0	0.02540	0.00457	0.60229	0.00470	1	-0.56823	0.59500	0	0
43479	715.16949	1155517169195	0.24872	0.53226	715.10370	0.06580	932	1	0.21623	0.50553	1	0.26405	0.51328	1	0.24014	0.50940	1	0.24706	0.46739	17.93521	1.04480	1	0.64395	0.44599	19.78882	1.04776	1	-0.18456	0.01033	2.75378	0.00408	0	0.02540	0.00457	0.60229	0.00470	1	-0.56823	0.59500	0	0
43480	715.18591	1155517226966	0.24511	0.52853	715.10370	0.08221	932	1	0.19005	0.51950	1	0.26400	0.50035	1	0.22702	0.50992	1	0.24681	0.46808	17.35826	1.04433	1	0.64379	0.44637	19.51676	1.04729	1	-0.18456	0.01033	2.75378	0.00408	0	0.02540	0.00457	0.60229	0.00470	1	-0.56823	0.59500	0	0
43481	715.20227	1155517284561	0.24261	0.52608	715.10370	0.09857	932	1	0.19027	0.51976	1	0.26505	0.50292	1	0.22766	0.51134	1	0.24722	0.46791	17.37300	1.04386	1	0.64383	0.44655	19.75900	1.04282	1	-0.18353	0.00973	2.73112	0.00408	0	0.02422	0.00426	0.57572	0.00445	1	-0.56823	0.59500	0	0
43482	715.21881	1155517342721	0.24504	0.52502	715.10370	0.11511	932	1	0.26677	0.54720	1	0.25721	0.48803	1	0.26199	0.51762	1	0.24678	0.46829	17.80122	1.03939	1	0.64342	0.44623	19.05963	1.03428	1	-0.18353	0.00973	2.73112	0.00408	0	0.02422	0.00426	0.57572	0.00445	1	-0.56823	0.59500	0	0
43483	715.23505	1155517399944	0.24696	0.52339	715.10370	0.13135	932	1	0.26014	0.53547	1	0.26451	0.48521	1	0.26232	0.51034	1	0.24676	0.46840	17.63968	1.03085	1	0.64346	0.44627	19.15557	1.02574	1	-0.18353	0.00973	2.73112	0.00408	0	0.02422	0.00426	0.57572	0.00445	1	-0.56823	0.59500	0	0
43484	715.25140	1155517457388	0.24873	0.52246	715.10370	0.14771	932	1	0.26377	0.54023	1	0.26559	0.48794	1	0.26468	0.51408	1	0.24676	0.46841	17.63487	1.02231	1	0.64337	0.44638	19.35187	1.02120	1	-0.18353	0.00973	2.73112	0.00408	0	0.02586	0.00456	0.61585	0.00456	1	-0.56823	0.59500	0	0
