CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
46381	762.84540	1155684885900	0.58665	0.59134	762.61517	0.23022	1015	1	0.60595	0.67789	1	0.58767	0.56311	1	0.59681	0.62050	1	0.27221	0.46405	16.58340	1.05450	1	0.67947	0.45063	19.87399	1.06346	1	-0.03724	0.00276	0.58870	0.00396	1	0.03107	0.00451	0.62438	0.00496	1	-0.56615	0.63000	0	0
46382	762.86182	1155684943698	0.58727	0.59322	762.61517	0.24664	1015	1	0.60595	0.67789	1	0.58708	0.56493	1	0.59652	0.62141	1	0.27236	0.46439	17.00599	1.05450	1	0.67955	0.45052	19.92598	1.05867	1	-0.03835	0.00285	0.60720	0.00408	1	0.03011	0.00436	0.60397	0.00478	1	-0.56615	0.63000	0	0
46383	762.87823	1155685001473	0.58659	0.59349	762.61517	0.26306	1015	1	0.56610	0.63397	1	0.58546	0.56176	1	0.57578	0.59787	1	0.27252	0.46425	16.98050	1.04971	1	0.67956	0.45057	20.01584	1.05786	1	-0.03835	0.00285	0.60720	0.00408	1	0.03011	0.00436	0.60397	0.00478	1	-0.56615	0.63000	0	0
46384	762.89465	1155685059265	0.58507	0.59386	762.61517	0.27948	1015	1	0.53130	0.63803	1	0.58715	0.56220	1	0.55923	0.60012	1	0.27236	0.46403	17.02827	1.04890	1	0.67955	0.45052	19.92598	1.05705	1	-0.03835	0.00285	0.60720	0.00408	1	0.03011	0.00436	0.60397	0.00478	1	-0.56615	0.63000	0	0
46385	762.91107	1155685116999	0.58371	0.59421	762.61517	0.29590	1015	1	0.53145	0.63837	1	0.58705	0.56251	1	0.55925	0.60044	1	0.27233	0.46379	17.07137	1.04809	1	0.67955	0.45052	19.92598	1.05624	1	-0.03835	0.00285	0.60720	0.00407	1	0.03011	0.00436	0.60397	0.00477	1	-0.56615	0.63000	0	0
46386	762.92743	1155685174643	0.58288	0.59432	762.61517	0.31226	1015	1	0.53967	0.64763	1	0.59426	0.54537	1	0.56696	0.59650	1	0.27239	0.46359	17.24367	1.04728	1	0.67953	0.45048	19.99204	1.05543	1	-0.03835	0.00285	0.60720	0.00407	1	0.03011	0.00436	0.60397	0.00477	1	-0.56615	0.63000	0	0
46387	762.94379	1155685232027	0.58217	0.59434	762.61517	0.32861	1015	1	0.53969	0.64324	1	0.59632	0.54624	1	0.56800	0.59474	1	0.27239	0.46359	17.24367	1.04647	1	0.67958	0.45029	20.04091	1.05462	1	-0.03835	0.00285	0.60720	0.00407	1	0.03011	0.00436	0.60397	0.00477	1	-0.56615	0.63000	0	0
46388	762.96027	1155685290079	0.58151	0.59442	762.61517	0.34509	1015	1	0.53983	0.64358	1	0.59566	0.54826	1	0.56774	0.59592	1	0.27239	0.46359	17.24367	1.04566	1	0.67967	0.45032	20.01625	1.04958	1	-0.03835	0.00285	0.60720	0.00411	1	0.02977	0.00430	0.59592	0.00469	1	-0.56615	0.63000	0	0
46389	762.97681	1155685348164	0.58153	0.59449	762.61517	0.36163	1015	1	0.55100	0.63122	1	0.61280	0.56090	1	0.58190	0.59606	1	0.27248	0.46415	17.27826	1.04063	1	0.67973	0.45031	20.02302	1.04057	1	-0.03835	0.00285	0.60720	0.00411	1	0.02977	0.00430	0.59592	0.00469	1	-0.56615	0.63000	0	0
46390	762.99310	1155685405630	0.58126	0.59437	762.61517	0.37793	1015	1	0.54881	0.62457	1	0.60126	0.55895	1	0.57504	0.59176	1	0.27275	0.46375	17.09537	1.03640	1	0.67987	0.45020	20.02036	1.03634	1	-0.03835	0.00285	0.60720	0.00411	1	0.02977	0.00430	0.59592	0.00469	1	-0.56615	0.63000	0	0
46391	763.00964	1155685463813	0.58103	0.59437	762.61517	0.39447	1015	1	0.55017	0.62826	1	0.60071	0.56053	1	0.57544	0.59439	1	0.27267	0.46388	17.05365	1.02819	1	0.67986	0.45012	20.32101	1.03235	1	-0.03711	0.00276	0.58846	0.00387	1	0.03043	0.00439	0.60809	0.00478	1	-0.56615	0.63000	0	0
46392	763.02600	1155685521341	0.58106	0.59451	762.61517	0.41083	1015	1	0.55527	0.64022	1	0.60861	0.55538	1	0.58194	0.59780	1	0.27277	0.46384	16.75354	1.02420	1	0.68010	0.45021	19.92537	1.02837	1	-0.03711	0.00276	0.58846	0.00387	1	0.03043	0.00439	0.60809	0.00478	1	-0.56615	0.63000	0	0
46393	763.04242	1155685579127	0.58130	0.59507	762.61517	0.42725	1015	1	0.56625	0.64918	1	0.60857	0.57033	1	0.58741	0.60975	1	0.27255	0.46340	17.05507	1.02022	1	0.67996	0.45025	20.28087	1.02439	1	-0.03711	0.00276	0.58846	0.00387	1	0.03043	0.00439	0.60809	0.00478	1	-0.56615	0.63000	0	0
46394	763.05890	1155685636967	0.58152	0.59565	762.61517	0.44373	1015	1	0.56686	0.65091	1	0.60799	0.57189	1	0.58742	0.61140	1	0.27258	0.46358	16.95069	1.01624	1	0.68008	0.45030	20.09193	1.02041	1	-0.03711	0.00276	0.58846	0.00380	1	0.03043	0.00439	0.60809	0.00468	1	-0.56615	0.63000	0	0
46395	763.07538	1155685694977	0.58172	0.59637	762.61517	0.46021	1015	1	0.56540	0.65336	1	0.60959	0.57976	1	0.58750	0.61656	1	0.27310	0.46350	16.55076	1.01226	1	0.68000	0.45073	19.72924	1.01642	1	-0.03711	0.00276	0.58846	0.00380	1	0.03043	0.00439	0.60809	0.00468	1	-0.56615	0.63000	0	0
46396	763.09180	1155685752738	0.58187	0.59733	762.61517	0.47662	1015	1	0.56614	0.66512	1	0.60617	0.58467	1	0.58615	0.62490	1	0.27277	0.46431	16.98905	1.01250	1	0.68020	0.45044	20.05011	1.01667	1	-0.03711	0.00276	0.58846	0.00380	1	0.03043	0.00439	0.60809	0.00468	1	-0.56615	0.63000	0	0
46397	763.10822	1155685810523	0.58201	0.59821	762.61517	0.49304	1015	1	0.56610	0.66502	1	0.60620	0.58458	1	0.58615	0.62480	1	0.27259	0.46410	16.61928	1.01275	1	0.68007	0.45053	20.10775	1.01691	1	-0.03711	0.00276	0.58846	0.00371	1	0.03043	0.00428	0.60809	0.00466	1	-0.56615	0.63000	0	0
46398	763.12463	1155685868410	0.58228	0.59899	762.61517	0.50946	1015	1	0.56395	0.65535	1	0.61769	0.59111	1	0.59082	0.62323	1	0.27281	0.46434	16.66372	1.01299	1	0.68027	0.45068	20.11265	1.02114	1	-0.03711	0.00276	0.58846	0.00371	1	0.03043	0.00428	0.60809	0.00466	1	-0.56615	0.63000	0	0
46399	763.14087	1155685925498	0.58252	0.59994	762.61517	0.52570	1015	1	0.56884	0.66288	1	0.61168	0.59790	1	0.59026	0.63039	1	0.27283	0.46389	16.46488	1.01299	1	0.68029	0.45063	20.11396	1.02114	1	-0.03711	0.00276	0.58846	0.00371	1	0.03043	0.00428	0.60809	0.00466	1	-0.56615	0.63000	0	0
46400	763.15729	1155685983127	0.58275	0.60084	762.61517	0.54211	1015	1	0.56884	0.66288	1	0.61168	0.59790	1	0.59026	0.63039	1	0.27292	0.46462	16.77213	1.01299	1	0.68038	0.45052	19.78740	1.02114	1	-0.03711	0.00276	0.58846	0.00375	1	0.03057	0.00424	0.61075	0.00463	1	-0.56615	0.63000	0	0
46401	763.17383	1155686041281	0.58305	0.60161	762.61517	0.55865	1015	1	0.56965	0.67829	1	0.61703	0.57709	1	0.59334	0.62769	1	0.27284	0.46428	16.40512	1.01299	1	0.68033	0.45054	19.79670	1.02114	1	-0.03711	0.00276	0.58846	0.00375	1	0.03057	0.00424	0.61075	0.00463	1	-0.56615	0.63000	0	0
46402	763.19019	1155686098991	0.58325	0.60238	762.61517	0.57501	1015	1	0.57038	0.66450	1	0.60969	0.59409	1	0.59003	0.62930	1	0.27366	0.46372	16.29453	1.01299	1	0.68034	0.45088	19.51279	1.02114	1	-0.03711	0.00276	0.58846	0.00375	1	0.03057	0.00424	0.61075	0.00463	1	-0.56615	0.63000	0	0
46403	763.20667	1155686156830	0.58343	0.60310	762.61517	0.59149	1015	1	0.57038	0.66450	1	0.60969	0.59409	1	0.59003	0.62930	1	0.27351	0.46347	16.30132	1.01299	1	0.68027	0.45083	19.54108	1.02114	1	-0.03711	0.00276	0.58846	0.00364	1	0.03057	0.00424	0.61075	0.00457	1	-0.56615	0.63000	0	0
46404	763.22302	1155686214518	0.58342	0.60299	762.61517	0.60785	1015	1	0.56655	0.60482	1	0.59916	0.59280	1	0.58286	0.59881	1	0.27313	0.46366	16.27225	1.01299	1	0.68027	0.45097	19.72174	1.02114	1	-0.03711	0.00276	0.58846	0.00364	1	0.03057	0.00424	0.61075	0.00457	1	-0.56615	0.63000	0	0
46405	763.23956	1155686272595	0.58347	0.60306	762.61517	0.62439	1015	1	0.56535	0.61482	1	0.60573	0.59659	1	0.58554	0.60571	1	0.27320	0.46384	16.32785	1.01299	1	0.68011	0.45096	19.83201	1.02114	1	-0.03711	0.00276	0.58846	0.00364	1	0.03057	0.00424	0.61075	0.00457	1	-0.56615	0.63000	0	0
46406	763.25598	1155686330335	0.58352	0.60313	762.61517	0.64081	1015	1	0.56535	0.61482	1	0.60573	0.59659	1	0.58554	0.60571	1	0.27340	0.46419	16.35270	1.01299	1	0.68028	0.45105	19.71799	1.02114	1	-0.03740	0.00272	0.59304	0.00368	1	0.03057	0.00424	0.61075	0.00461	1	-0.56615	0.63000	0	0
46407	763.27222	1155686387553	0.58352	0.60368	762.61517	0.65704	1015	1	0.56351	0.66281	1	0.60324	0.58918	1	0.58337	0.62599	1	0.27372	0.46403	16.18868	1.01299	1	0.68029	0.45093	19.57794	1.02114	1	-0.03740	0.00272	0.59304	0.00368	1	0.03057	0.00424	0.61075	0.00461	1	-0.56615	0.63000	0	0
46408	763.28882	1155686445779	0.58369	0.60425	762.61517	0.67365	1015	1	0.57294	0.67182	1	0.60828	0.58306	1	0.59061	0.62744	1	0.27360	0.46351	16.14537	1.01299	1	0.68026	0.45084	19.55828	1.02114	1	-0.03740	0.00272	0.59304	0.00368	1	0.03057	0.00424	0.61075	0.00461	1	-0.56615	0.63000	0	0
46409	763.30530	1155686503804	0.58385	0.60479	762.61517	0.69012	1015	1	0.57294	0.67182	1	0.60828	0.58306	1	0.59061	0.62744	1	0.27350	0.46369	16.24462	1.01299	1	0.68027	0.45083	19.54108	1.02114	1	-0.03711	0.00276	0.58846	0.00363	1	0.03057	0.00435	0.61075	0.00457	1	-0.56615	0.63000	0	0
46410	763.32178	1155686561733	0.58242	0.60554	762.61517	0.70660	1015	1	0.51512	0.68993	1	0.52726	0.58540	1	0.52119	0.63766	1	0.27064	0.46524	16.77922	1.01299	1	0.67739	0.45126	20.16219	1.02114	1	-0.03711	0.00276	0.58846	0.00363	1	0.03057	0.00435	0.61075	0.00457	1	-0.56615	0.63000	0	0
46411	763.33807	1155686619107	0.57877	0.60567	762.61517	0.72290	1015	1	0.42496	0.66036	1	0.41098	0.56265	1	0.41797	0.61150	1	0.26588	0.46587	17.65816	1.01299	1	0.67168	0.45076	20.14691	1.02114	1	-0.03711	0.00276	0.58846	0.00363	1	0.03057	0.00435	0.61075	0.00457	1	-0.56615	0.63000	0	0
46412	763.35455	1155686677097	0.55408	0.61977	762.61517	0.72290	1015	0	0.42496	0.66036	1	0.41086	0.56094	1	0.41791	0.61065	1	0.26440	0.46591	17.53726	1.01299	1	0.67067	0.45132	20.83063	1.02593	1	-0.03810	0.00277	0.59013	0.00393	1	0.03022	0.00446	0.62621	0.00502	1	-0.56615	0.63000	0	0
46413	763.37097	1155686734860	0.46854	0.59969	762.61517	0.72290	1015	0	0.38468	0.62050	1	0.38132	0.53874	1	0.38300	0.57962	1	0.26384	0.46518	17.67359	1.01778	1	0.66972	0.45109	20.86715	1.03072	1	-0.03810	0.00277	0.59013	0.00393	1	0.03022	0.00446	0.62621	0.00502	1	-0.56615	0.63000	0	0
46414	763.38733	1155686792498	0.44038	0.60156	762.61517	0.72290	1015	0	0.38201	0.67474	1	0.38611	0.53583	1	0.38406	0.60529	1	0.26398	0.46543	17.61684	1.02257	1	0.66977	0.45112	20.91496	1.03552	1	-0.03810	0.00277	0.59013	0.00393	1	0.03022	0.00446	0.62621	0.00502	1	-0.56615	0.63000	0	0
46415	763.40375	1155686850260	0.38348	0.59668	762.61517	0.72290	1015	0	0.38045	0.67285	1	0.38631	0.53740	1	0.38338	0.60513	1	0.26398	0.46543	17.61684	1.02737	1	0.66986	0.45111	20.87221	1.03129	1	-0.03810	0.00277	0.59013	0.00401	1	0.02825	0.00421	0.58298	0.00471	1	-0.56615	0.63000	0	0
46416	763.42017	1155686907886	0.39106	0.59739	762.61517	0.72290	1015	0	0.39345	0.65976	1	0.40382	0.53644	1	0.39863	0.59810	1	0.26411	0.46518	17.32761	1.02314	1	0.66993	0.45116	20.88955	1.02706	1	-0.03810	0.00277	0.59013	0.00401	1	0.02825	0.00421	0.58298	0.00471	1	-0.56615	0.63000	0	0
46417	763.43665	1155686965895	0.39193	0.60223	762.61517	0.72290	1015	0	0.38600	0.67548	1	0.40135	0.54834	1	0.39367	0.61191	1	0.26409	0.46512	17.33901	1.01891	1	0.66999	0.45108	20.80023	1.02283	1	-0.03810	0.00277	0.59013	0.00401	1	0.02825	0.00421	0.58298	0.00471	1	-0.56615	0.63000	0	0
46418	763.45306	1155687023652	0.39236	0.60448	763.40375	0.04932	1016	1	0.38608	0.67558	1	0.40122	0.54688	1	0.39365	0.61123	1	0.26416	0.46538	17.39832	1.01867	1	0.66998	0.45111	20.79168	1.02681	1	-0.03953	0.00287	0.61311	0.00407	1	0.02950	0.00439	0.60775	0.00487	1	-0.56615	0.63000	0	0
46419	763.46942	1155687081169	0.39231	0.60534	763.40375	0.06567	1016	1	0.38785	0.67576	1	0.39634	0.54180	1	0.39210	0.60878	1	0.26414	0.46547	17.33984	1.02265	1	0.67007	0.45113	20.63000	1.03080	1	-0.03953	0.00287	0.61311	0.00407	1	0.02950	0.00439	0.60775	0.00487	1	-0.56615	0.63000	0	0
46420	763.48590	1155687139262	0.39205	0.60566	763.40375	0.08215	1016	1	0.38676	0.67362	1	0.39477	0.54087	1	0.39077	0.60725	1	0.26414	0.46547	17.33984	1.02184	1	0.66992	0.45110	20.79229	1.02999	1	-0.03953	0.00287	0.61311	0.00407	1	0.02950	0.00439	0.60775	0.00487	1	-0.56615	0.63000	0	0
46421	763.50226	1155687196702	0.39200	0.60626	763.40375	0.09851	1016	1	0.38830	0.67552	1	0.39511	0.54421	1	0.39171	0.60986	1	0.26402	0.46562	17.15663	1.01705	1	0.66992	0.45114	20.72261	1.02097	1	-0.03810	0.00277	0.59013	0.00386	1	0.02825	0.00421	0.58298	0.00463	1	-0.56615	0.63000	0	0
46422	763.51880	1155687254878	0.39412	0.60320	763.40375	0.11505	1016	1	0.43051	0.62254	1	0.38736	0.54107	1	0.40893	0.58180	1	0.26416	0.46565	17.33012	1.00803	1	0.66989	0.45115	20.57850	1.01195	1	-0.03810	0.00277	0.59013	0.00386	1	0.02825	0.00421	0.58298	0.00463	1	-0.56615	0.63000	0	0
46423	763.53510	1155687312343	0.39493	0.60123	763.40375	0.13135	1016	1	0.42385	0.63029	1	0.37900	0.54070	1	0.40142	0.58549	1	0.26387	0.46531	17.66266	1.00803	1	0.66973	0.45106	20.55359	1.01195	1	-0.03810	0.00277	0.59013	0.00386	1	0.02825	0.00421	0.58298	0.00463	1	-0.56615	0.63000	0	0
46424	763.55157	1155687370149	0.39550	0.59942	763.40375	0.14783	1016	1	0.42270	0.62852	1	0.37856	0.53764	1	0.40063	0.58308	1	0.26348	0.46567	17.39371	1.01201	1	0.66958	0.45123	20.69746	1.02016	1	-0.03889	0.00282	0.60144	0.00397	1	0.02952	0.00441	0.61033	0.00483	1	-0.56615	0.63000	0	0
46425	763.56805	1155687428172	0.39501	0.59963	763.40375	0.16431	1016	1	0.41412	0.65708	1	0.36611	0.54644	1	0.39011	0.60176	1	0.26315	0.46609	17.35863	1.02022	1	0.66943	0.45127	20.50296	1.02439	1	-0.03889	0.00282	0.60144	0.00397	1	0.02952	0.00441	0.61033	0.00483	1	-0.56615	0.63000	0	0
46426	763.58447	1155687485845	0.39421	0.60073	763.40375	0.18073	1016	1	0.40819	0.66730	1	0.36256	0.55829	1	0.38538	0.61280	1	0.26315	0.46621	17.32296	1.02022	1	0.66937	0.45137	20.60338	1.02439	1	-0.03889	0.00282	0.60144	0.00397	1	0.02952	0.00441	0.61033	0.00483	1	-0.56615	0.63000	0	0
46427	763.60138	1155687545514	0.39357	0.60171	763.40375	0.19763	1016	1	0.40939	0.66891	1	0.36250	0.55801	1	0.38595	0.61346	1	0.26308	0.46621	17.38200	1.01624	1	0.66929	0.45157	20.70313	1.02520	1	-0.03770	0.00257	0.58216	0.00386	1	0.03022	0.00434	0.62621	0.00498	1	-0.56615	0.63000	0	0
46428	763.61737	1155687601600	0.39237	0.60226	763.40375	0.21362	1016	1	0.39693	0.66604	1	0.35664	0.55285	1	0.37678	0.60944	1	0.26317	0.46638	17.40326	1.01705	1	0.66918	0.45162	20.76019	1.02999	1	-0.03770	0.00257	0.58216	0.00386	1	0.03022	0.00434	0.62621	0.00498	1	-0.56615	0.63000	0	0
46429	763.63391	1155687659802	0.39095	0.60230	763.40375	0.23016	1016	1	0.39329	0.66163	1	0.34894	0.54396	1	0.37111	0.60279	1	0.26308	0.46650	17.18640	1.02607	1	0.66927	0.45148	20.68678	1.03901	1	-0.03770	0.00257	0.58216	0.00386	1	0.03022	0.00434	0.62621	0.00498	1	-0.56615	0.63000	0	0
46430	763.65021	1155687717231	0.38962	0.60217	763.40375	0.24646	1016	1	0.39047	0.65798	1	0.34861	0.54246	1	0.36954	0.60022	1	0.26304	0.46633	17.25414	1.03509	1	0.66934	0.45139	20.48902	1.04324	1	-0.03770	0.00262	0.58216	0.00390	1	0.02907	0.00419	0.60349	0.00484	1	-0.56615	0.63000	0	0
46431	763.66669	1155687775242	0.38813	0.60114	763.40375	0.26294	1016	1	0.37721	0.63535	1	0.35143	0.53400	1	0.36432	0.58468	1	0.26300	0.46625	17.18536	1.03931	1	0.66929	0.45130	20.29966	1.04348	1	-0.03770	0.00262	0.58216	0.00390	1	0.02907	0.00419	0.60349	0.00484	1	-0.56615	0.63000	0	0
46432	763.68329	1155687833461	0.38802	0.60090	763.40375	0.27954	1016	1	0.38742	0.64722	1	0.38508	0.54657	1	0.38625	0.59689	1	0.26281	0.46604	16.98094	1.03533	1	0.66911	0.45120	20.27120	1.03950	1	-0.03770	0.00262	0.58216	0.00390	1	0.02907	0.00419	0.60349	0.00484	1	-0.56615	0.63000	0	0
46433	763.69965	1155687891121	0.38800	0.60084	763.40375	0.29590	1016	1	0.38979	0.65033	1	0.38544	0.54928	1	0.38761	0.59980	1	0.26280	0.46606	16.98238	1.02781	1	0.66908	0.45114	20.26731	1.03198	1	-0.03651	0.00259	0.56300	0.00369	1	0.02907	0.00430	0.60349	0.00473	1	-0.56615	0.63000	0	0
46434	763.71606	1155687948858	0.38839	0.60089	763.40375	0.31232	1016	1	0.38209	0.64759	1	0.40948	0.55595	1	0.39578	0.60177	1	0.26275	0.46561	16.84953	1.02029	1	0.66898	0.45100	20.22169	1.02844	1	-0.03651	0.00259	0.56300	0.00369	1	0.02907	0.00430	0.60349	0.00473	1	-0.56615	0.63000	0	0
46435	763.73254	1155688006916	0.38868	0.60052	763.40375	0.32880	1016	1	0.38001	0.64843	1	0.40869	0.53763	1	0.39435	0.59303	1	0.26264	0.46560	17.03724	1.01195	1	0.66894	0.45099	20.05494	1.02010	1	-0.03651	0.00259	0.56300	0.00369	1	0.02907	0.00430	0.60349	0.00473	1	-0.56615	0.63000	0	0
46436	763.74878	1155688064044	0.38897	0.60026	763.40375	0.34503	1016	1	0.38159	0.65045	1	0.40882	0.53945	1	0.39521	0.59495	1	0.26266	0.46568	17.04931	1.00716	1	0.66894	0.45105	20.15443	1.01531	1	-0.03840	0.00277	0.59121	0.00381	1	0.02897	0.00434	0.60135	0.00461	1	-0.56615	0.63000	0	0
46437	763.76538	1155688122279	0.38924	0.59987	763.40375	0.36163	1016	1	0.38303	0.64604	1	0.40731	0.53656	1	0.39517	0.59130	1	0.26264	0.46560	16.77059	1.00237	1	0.66885	0.45082	20.08162	1.01052	1	-0.03840	0.00277	0.59121	0.00381	1	0.02897	0.00434	0.60135	0.00461	1	-0.56615	0.63000	0	0
46438	763.78180	1155688180182	0.38983	0.60061	763.40375	0.37805	1016	1	0.39472	0.69857	1	0.41178	0.53675	1	0.40325	0.61766	1	0.26264	0.46560	17.03724	1.00237	1	0.66897	0.45090	20.19037	1.01052	1	-0.03840	0.00277	0.59121	0.00381	1	0.02897	0.00434	0.60135	0.00461	1	-0.56615	0.63000	0	0
46439	763.79816	1155688237583	0.39036	0.60130	763.40375	0.39441	1016	1	0.39472	0.69857	1	0.41178	0.53675	1	0.40325	0.61766	1	0.26268	0.46558	17.14042	1.00237	1	0.66902	0.45081	20.07419	1.01052	1	-0.03840	0.00277	0.59121	0.00381	1	0.02897	0.00434	0.60135	0.00457	1	-0.56615	0.63000	0	0
46440	763.81458	1155688295436	0.39062	0.60217	763.40375	0.41083	1016	1	0.40272	0.70485	1	0.39145	0.54302	1	0.39708	0.62394	1	0.26268	0.46550	16.86247	1.00237	1	0.66908	0.45075	19.91861	1.01406	1	-0.03840	0.00277	0.59121	0.00381	1	0.02897	0.00434	0.60135	0.00457	1	-0.56615	0.63000	0	0
46441	763.83093	1155688353048	0.39019	0.60194	763.40375	0.42719	1016	1	0.40334	0.67372	1	0.35479	0.51858	1	0.37906	0.59615	1	0.26285	0.46524	17.28226	1.00591	1	0.66914	0.45077	19.98868	1.01760	1	-0.03840	0.00277	0.59121	0.00381	1	0.02897	0.00434	0.60135	0.00457	1	-0.56615	0.63000	0	0
46442	763.84741	1155688410874	0.38977	0.60165	763.40375	0.44366	1016	1	0.40224	0.67230	1	0.35418	0.51537	1	0.37821	0.59383	1	0.26296	0.46513	17.25804	1.00945	1	0.66919	0.45075	19.95928	1.02593	1	-0.03770	0.00273	0.58216	0.00380	1	0.03003	0.00449	0.62208	0.00478	1	-0.56615	0.63000	0	0
46443	763.86383	1155688468597	0.38956	0.60118	763.40375	0.46008	1016	1	0.39914	0.65539	1	0.36852	0.52040	1	0.38383	0.58790	1	0.26310	0.46521	17.05334	1.01778	1	0.66945	0.45082	20.00353	1.03072	1	-0.03770	0.00273	0.58216	0.00380	1	0.03003	0.00449	0.62208	0.00478	1	-0.56615	0.63000	0	0
46444	763.88025	1155688526535	0.38952	0.60080	763.40375	0.47650	1016	1	0.39730	0.66127	1	0.37948	0.51804	1	0.38839	0.58966	1	0.26321	0.46534	17.12202	1.02257	1	0.66956	0.45077	19.93474	1.03552	1	-0.03770	0.00273	0.58216	0.00380	1	0.03003	0.00449	0.62208	0.00478	1	-0.56615	0.63000	0	0
46445	763.89679	1155688584686	0.38944	0.60035	763.40375	0.49304	1016	1	0.39458	0.65770	1	0.37928	0.51651	1	0.38693	0.58711	1	0.26327	0.46524	17.00199	1.03135	1	0.66959	0.45083	19.93411	1.03950	1	-0.03889	0.00282	0.60144	0.00395	1	0.02952	0.00441	0.61033	0.00474	1	-0.56615	0.63000	0	0
46446	763.91309	1155688641886	0.39002	0.60039	763.40375	0.50934	1016	1	0.42889	0.66522	1	0.38749	0.53758	1	0.40819	0.60140	1	0.26377	0.46532	17.12962	1.03533	1	0.66985	0.45105	20.03310	1.04348	1	-0.03889	0.00282	0.60144	0.00395	1	0.02952	0.00441	0.61033	0.00474	1	-0.56615	0.63000	0	0
46447	763.92957	1155688700007	0.39059	0.60035	763.40375	0.52582	1016	1	0.42022	0.67253	1	0.39736	0.52549	1	0.40879	0.59901	1	0.26396	0.46518	17.34567	1.03931	1	0.66990	0.45118	19.92232	1.04746	1	-0.03889	0.00282	0.60144	0.00395	1	0.02952	0.00441	0.61033	0.00474	1	-0.56615	0.63000	0	0
46448	763.94598	1155688757647	0.39113	0.60031	763.40375	0.54224	1016	1	0.42022	0.67253	1	0.39736	0.52549	1	0.40879	0.59901	1	0.26377	0.46540	17.06551	1.03931	1	0.66997	0.45119	20.05349	1.04746	1	-0.03810	0.00277	0.59013	0.00393	1	0.02950	0.00433	0.60775	0.00479	1	-0.56615	0.63000	0	0
46449	763.96246	1155688815559	0.39100	0.60025	763.40375	0.55872	1016	1	0.36821	0.65747	1	0.40506	0.53903	1	0.38663	0.59825	1	0.26403	0.46540	16.99037	1.03931	1	0.67010	0.45108	20.01139	1.04746	1	-0.03810	0.00277	0.59013	0.00393	1	0.02950	0.00433	0.60775	0.00479	1	-0.56615	0.63000	0	0
46450	763.97882	1155688873193	0.39097	0.60021	763.40375	0.57507	1016	1	0.37748	0.66012	1	0.40218	0.53759	1	0.38983	0.59886	1	0.26395	0.46512	17.32623	1.03452	1	0.67021	0.45104	20.24247	1.04267	1	-0.03810	0.00277	0.59013	0.00393	1	0.02950	0.00433	0.60775	0.00479	1	-0.56615	0.63000	0	0
46451	763.99530	1155688931158	0.39096	0.60022	763.40375	0.59155	1016	1	0.37904	0.66204	1	0.40233	0.53937	1	0.39068	0.60071	1	0.26386	0.46522	17.75946	1.02973	1	0.67021	0.45106	20.27267	1.03788	1	-0.03810	0.00277	0.59013	0.00405	1	0.02950	0.00433	0.60775	0.00480	1	-0.56615	0.63000	0	0
46452	764.01184	1155688989270	0.39110	0.60044	763.40375	0.60809	1016	1	0.38520	0.67298	1	0.40768	0.54414	1	0.39644	0.60856	1	0.26398	0.46542	17.49604	1.02494	1	0.67025	0.45115	20.15922	1.02911	1	-0.03810	0.00277	0.59013	0.00405	1	0.02950	0.00433	0.60775	0.00480	1	-0.56615	0.63000	0	0
46453	764.02808	1155689046422	0.39119	0.60058	763.40375	0.62433	1016	1	0.38353	0.66411	1	0.40512	0.54768	1	0.39433	0.60589	1	0.26395	0.46538	17.65272	1.02096	1	0.67025	0.45119	20.40882	1.02512	1	-0.03810	0.00277	0.59013	0.00405	1	0.02950	0.00433	0.60775	0.00480	1	-0.56615	0.63000	0	0
46454	764.04456	1155689104463	0.39130	0.60079	763.40375	0.64081	1016	1	0.38597	0.66715	1	0.40534	0.55044	1	0.39566	0.60880	1	0.26395	0.46536	17.69393	1.01343	1	0.67026	0.45124	20.45862	1.01760	1	-0.03719	0.00270	0.57678	0.00388	1	0.02950	0.00433	0.60775	0.00474	1	-0.56615	0.63000	0	0
46455	764.06091	1155689162073	0.39150	0.60125	763.40375	0.65717	1016	1	0.38800	0.67787	1	0.41100	0.56182	1	0.39950	0.61985	1	0.26400	0.46522	17.60581	1.00591	1	0.67026	0.45124	20.45862	1.01406	1	-0.03719	0.00270	0.57678	0.00388	1	0.02950	0.00433	0.60775	0.00474	1	-0.56615	0.63000	0	0
46456	764.07758	1155689220571	0.39182	0.60178	763.40375	0.67383	1016	1	0.39141	0.67951	1	0.41853	0.56699	1	0.40497	0.62325	1	0.26395	0.46536	17.69393	1.00237	1	0.67040	0.45131	20.42216	1.01052	1	-0.03719	0.00270	0.57678	0.00388	1	0.02950	0.00433	0.60775	0.00474	1	-0.56615	0.63000	0	0
