CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
216083	3550.84131	1207388579864	0.40716	0.69895	3550.77588	0.06543	3668	1	0.42884	0.74461	1	0.38579	0.65783	1	0.40731	0.70122	1	0.30972	0.57647	17.40107	0.98688	1	0.69002	0.55678	17.30379	0.98980	1	-0.03147	-0.00921	0.60617	0.00390	1	0.03497	-0.00765	0.64775	0.00416	1	-0.56719	0.62583	0	0
216084	3550.85791	1207388638402	0.40800	0.69795	3550.77588	0.08203	3668	1	0.40870	0.70919	1	0.41573	0.67673	1	0.41221	0.69296	1	0.30937	0.57636	17.23123	0.98736	1	0.68994	0.55699	17.43080	0.99450	1	-0.03147	-0.00921	0.60617	0.00390	1	0.03497	-0.00765	0.64775	0.00416	1	-0.56719	0.62583	0	0
216085	3550.87402	1207388695540	0.40980	0.69759	3550.77588	0.09814	3668	1	0.43292	0.70258	1	0.40829	0.68830	1	0.42061	0.69544	1	0.30923	0.57682	17.18460	0.99206	1	0.68973	0.55726	17.36517	0.99920	1	-0.03147	-0.00921	0.60617	0.00390	1	0.03497	-0.00765	0.64775	0.00416	1	-0.56719	0.62583	0	0
216086	3550.89038	1207388753034	0.41088	0.69675	3550.77588	0.11450	3668	1	0.42892	0.69716	1	0.40798	0.68461	1	0.41845	0.69088	1	0.30944	0.57685	17.11813	1.00580	1	0.68965	0.55720	17.36110	1.00825	1	-0.03381	-0.00985	0.64876	0.00419	1	0.03380	-0.00741	0.62716	0.00412	1	-0.56719	0.62583	0	0
216087	3550.90698	1207388811360	0.40968	0.69486	3550.77588	0.13110	3668	1	0.40787	0.70080	1	0.39224	0.65870	1	0.40006	0.67975	1	0.30917	0.57700	17.18492	1.01485	1	0.68956	0.55739	17.12141	1.01730	1	-0.03381	-0.00985	0.64876	0.00419	1	0.03380	-0.00741	0.62716	0.00412	1	-0.56719	0.62583	0	0
216088	3550.92334	1207388868859	0.40739	0.69349	3550.77588	0.14746	3668	1	0.39561	0.69324	1	0.37791	0.66895	1	0.38676	0.68110	1	0.30899	0.57706	17.39492	1.01920	1	0.68943	0.55741	17.29807	1.02164	1	-0.03381	-0.00985	0.64876	0.00419	1	0.03380	-0.00741	0.62716	0.00412	1	-0.56719	0.62583	0	0
216089	3550.93970	1207388926699	0.40543	0.69211	3550.77588	0.16382	3668	1	0.39424	0.69155	1	0.37735	0.66515	1	0.38580	0.67835	1	0.30880	0.57730	17.28049	1.02355	1	0.68943	0.55741	17.29807	1.03069	1	-0.03381	-0.00985	0.64876	0.00430	1	0.03491	-0.00769	0.65119	0.00435	1	-0.56719	0.62583	0	0
216090	3550.95630	1207388984484	0.40321	0.69059	3550.77588	0.18042	3668	1	0.39636	0.69924	1	0.36134	0.64853	1	0.37885	0.67389	1	0.30892	0.57711	17.37424	1.03260	1	0.68901	0.55703	17.31186	1.03974	1	-0.03381	-0.00985	0.64876	0.00430	1	0.03491	-0.00769	0.65119	0.00435	1	-0.56719	0.62583	0	0
216091	3550.97266	1207389042368	0.40285	0.68633	3550.77588	0.19678	3668	1	0.38705	0.63757	1	0.41004	0.63273	1	0.39854	0.63515	1	0.30888	0.57713	17.48781	1.04164	1	0.68909	0.55702	17.31787	1.04879	1	-0.03381	-0.00985	0.64876	0.00430	1	0.03491	-0.00769	0.65119	0.00435	1	-0.56719	0.62583	0	0
216092	3550.98926	1207389100456	0.40243	0.68239	3550.77588	0.21338	3668	1	0.38422	0.63369	1	0.40976	0.62873	1	0.39699	0.63121	1	0.30874	0.57727	17.64156	1.05069	1	0.68912	0.55725	17.45426	1.05783	1	-0.03381	-0.00985	0.64876	0.00451	1	0.03491	-0.00769	0.65119	0.00451	1	-0.56719	0.62583	0	0
216093	3551.00537	1207389157683	0.40165	0.68031	3550.77588	0.22949	3668	1	0.38483	0.64147	1	0.39645	0.66101	1	0.39064	0.65124	1	0.30869	0.57734	17.64143	1.05974	1	0.68886	0.55701	17.47222	1.05783	1	-0.03381	-0.00985	0.64876	0.00451	1	0.03491	-0.00769	0.65119	0.00451	1	-0.56719	0.62583	0	0
216094	3551.02222	1207389216237	0.40066	0.67781	3550.77588	0.24634	3668	1	0.37994	0.62779	1	0.39180	0.65273	1	0.38587	0.64026	1	0.30874	0.57727	17.64156	1.06444	1	0.68887	0.55690	17.32701	1.06253	1	-0.03381	-0.00985	0.64876	0.00451	1	0.03491	-0.00769	0.65119	0.00451	1	-0.56719	0.62583	0	0
216095	3551.03857	1207389273985	0.39974	0.67548	3550.77588	0.26270	3668	1	0.37847	0.62578	1	0.39158	0.65076	1	0.38503	0.63827	1	0.30856	0.57708	17.53374	1.06914	1	0.68895	0.55688	17.41123	1.06723	1	-0.03381	-0.00985	0.64876	0.00456	1	0.03467	-0.00746	0.64663	0.00451	1	-0.56719	0.62583	0	0
216096	3551.05469	1207389331142	0.39990	0.66645	3550.77588	0.27881	3668	1	0.38703	0.52324	1	0.41820	0.50258	1	0.40262	0.51291	1	0.30907	0.57271	17.46428	1.07383	1	0.68856	0.55020	16.67438	1.07193	1	-0.03381	-0.00985	0.64876	0.00456	1	0.03467	-0.00746	0.64663	0.00451	1	-0.56719	0.62583	0	0
216097	3551.07129	1207389389263	0.39516	0.63124	3550.77588	0.27881	3668	0	0.39424	0.48523	1	0.43031	0.43856	1	0.41228	0.46189	1	0.30927	0.56943	16.40340	1.07383	1	0.68827	0.54931	16.59127	1.07193	1	-0.03381	-0.00985	0.64876	0.00456	1	0.03467	-0.00746	0.64663	0.00451	1	-0.56719	0.62583	0	0
216098	3551.08765	1207389446868	0.40372	0.54657	3550.77588	0.27881	3668	0	0.39424	0.48523	1	0.43031	0.43856	1	0.41228	0.46189	1	0.30928	0.57002	17.40545	1.07383	1	0.68833	0.54787	16.93680	1.07193	1	-0.03381	-0.00937	0.64876	0.00455	1	0.03487	-0.00710	0.65263	0.00444	1	-0.56719	0.62583	0	0
216099	3551.10449	1207389506309	0.40022	0.50999	3550.77588	0.27881	3668	0	0.38710	0.45390	1	0.39934	0.41976	1	0.39322	0.43683	1	0.30914	0.56897	17.41252	1.07383	1	0.68831	0.54679	16.44481	1.07193	1	-0.03381	-0.00937	0.64876	0.00455	1	0.03487	-0.00710	0.65263	0.00444	1	-0.56719	0.62583	0	0
216100	3551.12085	1207389563169	0.40054	0.44907	3550.77588	0.27881	3668	0	0.38443	0.44257	1	0.40783	0.45441	1	0.39613	0.44849	1	0.30900	0.56898	17.37829	1.07383	1	0.68847	0.54661	16.31308	1.07193	1	-0.03381	-0.00937	0.64876	0.00455	1	0.03487	-0.00710	0.65263	0.00444	1	-0.56719	0.62583	0	0
216101	3551.13721	1207389620892	0.39834	0.44878	3550.77588	0.27881	3668	0	0.38443	0.44257	1	0.40783	0.45441	1	0.39613	0.44849	1	0.30900	0.56893	17.37757	1.07383	1	0.68842	0.54678	16.82529	1.07193	1	-0.03381	-0.00937	0.64876	0.00454	1	0.03487	-0.00697	0.65263	0.00441	1	-0.56719	0.62583	0	0
216102	3551.15332	1207389678107	0.40133	0.44108	3550.77588	0.27881	3668	0	0.41182	0.41839	1	0.40280	0.43297	1	0.40731	0.42568	1	0.30882	0.56874	17.36921	1.07383	1	0.68851	0.54647	16.25537	1.07193	1	-0.03381	-0.00937	0.64876	0.00454	1	0.03487	-0.00697	0.65263	0.00441	1	-0.56719	0.62583	0	0
216103	3551.16992	1207389735867	0.40351	0.43814	3551.12085	0.04907	3669	1	0.40704	0.42913	1	0.41311	0.42949	1	0.41007	0.42931	1	0.30878	0.56861	17.54318	1.07383	1	0.68871	0.54620	16.53527	1.07193	1	-0.03381	-0.00937	0.64876	0.00454	1	0.03487	-0.00697	0.65263	0.00441	1	-0.56719	0.62583	0	0
216104	3551.18628	1207389793868	0.40498	0.43726	3551.12085	0.06543	3669	1	0.40835	0.43202	1	0.41336	0.43544	1	0.41085	0.43373	1	0.30876	0.56867	17.50814	1.06901	1	0.68865	0.54623	16.53790	1.06241	1	-0.03290	-0.00910	0.63020	0.00442	1	0.03314	-0.00662	0.61934	0.00408	1	-0.56719	0.62583	0	0
216105	3551.20288	1207389852118	0.40649	0.43652	3551.12085	0.08203	3669	1	0.40996	0.43070	1	0.41814	0.43497	1	0.41405	0.43284	1	0.30866	0.56867	17.58457	1.05948	1	0.68867	0.54644	16.66307	1.05288	1	-0.03290	-0.00910	0.63020	0.00442	1	0.03314	-0.00662	0.61934	0.00408	1	-0.56719	0.62583	0	0
216106	3551.21924	1207389909772	0.40783	0.43747	3551.12085	0.09839	3669	1	0.40663	0.42529	1	0.42503	0.46105	1	0.41583	0.44317	1	0.30866	0.56866	17.58749	1.04996	1	0.68846	0.54640	16.76285	1.04336	1	-0.03290	-0.00910	0.63020	0.00442	1	0.03314	-0.00662	0.61934	0.00408	1	-0.56719	0.62583	0	0
216107	3551.23584	1207389967752	0.40900	0.43873	3551.12085	0.11499	3669	1	0.40928	0.43115	1	0.42510	0.46399	1	0.41719	0.44757	1	0.30865	0.56881	17.78400	1.04044	1	0.68849	0.54663	17.05211	1.03853	1	-0.03290	-0.00910	0.63020	0.00437	1	0.03467	-0.00697	0.64663	0.00429	1	-0.56719	0.62583	0	0
216108	3551.25220	1207390025286	0.40960	0.44166	3551.12085	0.13135	3669	1	0.41609	0.48233	1	0.41271	0.44776	1	0.41440	0.46504	1	0.30879	0.56905	17.91926	1.03561	1	0.68872	0.54681	16.99670	1.03371	1	-0.03290	-0.00910	0.63020	0.00437	1	0.03467	-0.00697	0.64663	0.00429	1	-0.56719	0.62583	0	0
216109	3551.26855	1207390083235	0.40949	0.44475	3551.12085	0.14771	3669	1	0.39913	0.48579	1	0.41798	0.45950	1	0.40855	0.47265	1	0.30899	0.56925	17.86303	1.03079	1	0.68860	0.54768	17.16333	1.02888	1	-0.03290	-0.00910	0.63020	0.00437	1	0.03467	-0.00697	0.64663	0.00429	1	-0.56719	0.62583	0	0
216110	3551.28491	1207390140651	0.40941	0.44729	3551.12085	0.16406	3669	1	0.39913	0.48579	1	0.41798	0.45950	1	0.40855	0.47265	1	0.30918	0.56920	18.05819	1.03079	1	0.68876	0.54705	16.56449	1.02888	1	-0.03381	-0.00937	0.64876	0.00453	1	0.03467	-0.00709	0.64663	0.00413	1	-0.56719	0.62583	0	0
216111	3551.30151	1207390199079	0.41093	0.44884	3551.12085	0.18066	3669	1	0.41165	0.47051	1	0.44378	0.46137	1	0.42772	0.46594	1	0.30971	0.56838	18.18432	1.03079	1	0.68947	0.54675	16.63852	1.03371	1	-0.03381	-0.00937	0.64876	0.00453	1	0.03467	-0.00709	0.64663	0.00413	1	-0.56719	0.62583	0	0
216112	3551.31787	1207390256763	0.41084	0.44976	3551.12085	0.19702	3669	1	0.40875	0.47118	1	0.41062	0.45032	1	0.40968	0.46075	1	0.30976	0.56864	18.19903	1.04031	1	0.68992	0.54720	16.37874	1.04323	1	-0.03381	-0.00937	0.64876	0.00453	1	0.03467	-0.00709	0.64663	0.00413	1	-0.56719	0.62583	0	0
216113	3551.33423	1207390313988	0.41071	0.45045	3551.12085	0.21338	3669	1	0.40743	0.46846	1	0.41062	0.45032	1	0.40902	0.45939	1	0.30983	0.56877	17.95333	1.04501	1	0.68994	0.54706	16.39563	1.04323	1	-0.03243	-0.00903	0.62577	0.00440	1	0.03380	-0.00694	0.62716	0.00402	1	-0.56719	0.62583	0	0
216114	3551.35083	1207390372444	0.41130	0.45004	3551.12085	0.22998	3669	1	0.41404	0.45190	1	0.42506	0.43676	1	0.41955	0.44433	1	0.30983	0.56842	17.42647	1.04501	1	0.69008	0.54687	16.28832	1.04323	1	-0.03243	-0.00903	0.62577	0.00440	1	0.03380	-0.00694	0.62716	0.00402	1	-0.56719	0.62583	0	0
216115	3551.36719	1207390430218	0.41107	0.44988	3551.12085	0.24634	3669	1	0.42089	0.45485	1	0.39444	0.44018	1	0.40766	0.44752	1	0.31012	0.56863	18.06476	1.04031	1	0.69003	0.54737	16.91667	1.03853	1	-0.03243	-0.00903	0.62577	0.00440	1	0.03380	-0.00694	0.62716	0.00402	1	-0.56719	0.62583	0	0
216116	3551.38330	1207390487140	0.41091	0.44983	3551.12085	0.26245	3669	1	0.42216	0.45766	1	0.39444	0.44018	1	0.40830	0.44892	1	0.30999	0.56847	17.83999	1.03561	1	0.68997	0.54746	17.32534	1.03853	1	-0.03243	-0.00903	0.62577	0.00434	1	0.03497	-0.00717	0.64775	0.00437	1	-0.56719	0.62583	0	0
216117	3551.39990	1207390545637	0.41107	0.44884	3551.12085	0.27905	3669	1	0.42211	0.43624	1	0.40552	0.42800	1	0.41381	0.43212	1	0.31004	0.56825	17.87721	1.03561	1	0.69017	0.54658	16.64500	1.03371	1	-0.03243	-0.00903	0.62577	0.00434	1	0.03497	-0.00717	0.64775	0.00437	1	-0.56719	0.62583	0	0
216118	3551.41650	1207390603346	0.41084	0.44725	3551.12085	0.29565	3669	1	0.41712	0.43435	1	0.39643	0.40293	1	0.40678	0.41864	1	0.31002	0.56789	18.03676	1.03079	1	0.69023	0.54643	16.90198	1.02888	1	-0.03243	-0.00903	0.62577	0.00434	1	0.03497	-0.00717	0.64775	0.00437	1	-0.56719	0.62583	0	0
216119	3551.43262	1207390660654	0.41068	0.44598	3551.12085	0.31177	3669	1	0.41845	0.43734	1	0.39663	0.40620	1	0.40754	0.42177	1	0.30997	0.56794	18.13128	1.02596	1	0.69030	0.54650	17.13760	1.02406	1	-0.03243	-0.00903	0.62577	0.00437	1	0.03476	-0.00694	0.64389	0.00424	1	-0.56719	0.62583	0	0
216120	3551.44922	1207390719049	0.41121	0.44668	3551.12085	0.32837	3669	1	0.41688	0.47922	1	0.42671	0.44226	1	0.42180	0.46074	1	0.30993	0.56781	18.06152	1.02114	1	0.69021	0.54636	17.10937	1.02406	1	-0.03243	-0.00903	0.62577	0.00437	1	0.03476	-0.00694	0.64389	0.00424	1	-0.56719	0.62583	0	0
216121	3551.46558	1207390776321	0.41131	0.44685	3551.12085	0.34473	3669	1	0.40111	0.46484	1	0.42567	0.43597	1	0.41339	0.45041	1	0.30971	0.56796	18.63305	1.02583	1	0.68987	0.54612	17.02259	1.02875	1	-0.03243	-0.00903	0.62577	0.00437	1	0.03476	-0.00694	0.64389	0.00424	1	-0.56719	0.62583	0	0
216122	3551.48193	1207390834137	0.41133	0.44675	3551.12085	0.36108	3669	1	0.39834	0.45920	1	0.42552	0.42985	1	0.41193	0.44452	1	0.30972	0.56789	18.56334	1.03536	1	0.68980	0.54594	17.25362	1.03828	1	-0.03381	-0.00937	0.64876	0.00468	1	0.03509	-0.00697	0.65228	0.00438	1	-0.56719	0.62583	0	0
216123	3551.49878	1207390892740	0.41233	0.44697	3551.12085	0.37793	3669	1	0.41898	0.47001	1	0.45162	0.43395	1	0.43530	0.45198	1	0.30946	0.56804	18.67291	1.04488	1	0.68965	0.54600	17.24533	1.04780	1	-0.03381	-0.00937	0.64876	0.00468	1	0.03509	-0.00697	0.65228	0.00438	1	-0.56719	0.62583	0	0
216124	3551.51489	1207390949837	0.41305	0.44577	3551.12085	0.39404	3669	1	0.41736	0.40960	1	0.44316	0.42428	1	0.43026	0.41694	1	0.30944	0.56814	18.55124	1.04971	1	0.68953	0.54598	17.58510	1.05263	1	-0.03381	-0.00937	0.64876	0.00468	1	0.03509	-0.00697	0.65228	0.00438	1	-0.56719	0.62583	0	0
216125	3551.53149	1207391007747	0.41369	0.44454	3551.12085	0.41064	3669	1	0.41607	0.40656	1	0.44316	0.42120	1	0.42962	0.41388	1	0.30898	0.56771	17.91971	1.05453	1	0.68963	0.54587	17.37243	1.05745	1	-0.03437	-0.00939	0.65493	0.00464	1	0.03487	-0.00697	0.65263	0.00450	1	-0.56719	0.62583	0	0
216126	3551.54785	1207391065615	0.40777	0.43837	3551.12085	0.42700	3669	1	0.23611	0.29367	1	0.27168	0.26252	1	0.25389	0.27809	1	0.30267	0.56402	19.11217	1.05936	1	0.68221	0.54268	17.78510	1.06228	1	-0.03437	-0.00939	0.65493	0.00464	1	0.03487	-0.00697	0.65263	0.00450	1	-0.56719	0.62583	0	0
216127	3551.56421	1207391123562	0.38136	0.40628	3551.12085	0.42700	3669	0	0.11939	0.23883	1	0.16791	0.23595	1	0.14365	0.23739	1	0.29924	0.56187	19.47985	1.06418	1	0.67710	0.53966	18.75363	1.06710	1	-0.03437	-0.00939	0.65493	0.00464	1	0.03487	-0.00697	0.65263	0.00450	1	-0.56719	0.62583	0	0
216128	3551.58081	1207391181560	0.26166	0.31997	3551.12085	0.42700	3669	0	0.11713	0.23540	1	0.16679	0.23191	1	0.14196	0.23365	1	0.29878	0.56081	19.45572	1.06901	1	0.67671	0.53833	18.56589	1.07193	1	-0.03497	-0.00887	0.64775	0.00505	1	0.03322	-0.00631	0.64670	0.00483	1	-0.56719	0.62583	0	0
216129	3551.59717	1207391239060	0.22195	0.26709	3551.12085	0.42700	3669	0	0.14264	0.14383	1	0.14244	0.17884	1	0.14254	0.16133	1	0.29753	0.55904	19.79287	1.07383	1	0.67551	0.53712	19.00177	1.07193	1	-0.03497	-0.00887	0.64775	0.00505	1	0.03322	-0.00631	0.64670	0.00483	1	-0.56719	0.62583	0	0
216130	3551.61353	1207391296325	0.13836	0.17889	3551.12085	0.42700	3669	0	0.13006	0.12783	1	0.13108	0.15554	1	0.13057	0.14168	1	0.29787	0.55892	19.77536	1.07383	1	0.67569	0.53686	18.68662	1.07193	1	-0.03497	-0.00887	0.64775	0.00505	1	0.03322	-0.00631	0.64670	0.00483	1	-0.56719	0.62583	0	0
216131	3551.62988	1207391354434	0.13634	0.16523	3551.12085	0.42700	3669	0	0.13403	0.13499	1	0.13464	0.16814	1	0.13433	0.15157	1	0.29752	0.55907	19.60415	1.06479	1	0.67598	0.53651	18.36886	1.05818	1	-0.03287	-0.00831	0.60676	0.00475	1	0.03244	-0.00615	0.63041	0.00460	1	-0.56719	0.62583	0	0
216132	3551.64648	1207391412248	0.13718	0.16893	3551.12085	0.42700	3669	0	0.13710	0.15427	1	0.14059	0.19839	1	0.13885	0.17633	1	0.29773	0.55941	19.48397	1.05104	1	0.67625	0.53679	18.32494	1.04444	1	-0.03287	-0.00831	0.60676	0.00475	1	0.03244	-0.00615	0.63041	0.00460	1	-0.56719	0.62583	0	0
216133	3551.66309	1207391470842	0.13811	0.17470	3551.61353	0.04956	3670	1	0.13878	0.17510	1	0.14306	0.20895	1	0.14092	0.19203	1	0.29770	0.55920	19.91270	1.03729	1	0.67606	0.53648	18.50606	1.03069	1	-0.03287	-0.00831	0.60676	0.00475	1	0.03244	-0.00615	0.63041	0.00460	1	-0.56719	0.62583	0	0
216134	3551.67920	1207391528113	0.13966	0.18048	3551.61353	0.06567	3670	1	0.14506	0.18589	1	0.14664	0.22129	1	0.14585	0.20359	1	0.29776	0.55928	20.03581	1.02355	1	0.67589	0.53701	19.23261	1.01694	1	-0.03287	-0.00831	0.60676	0.00467	1	0.03244	-0.00615	0.63041	0.00462	1	-0.56719	0.62583	0	0
216135	3551.69580	1207391585956	0.14077	0.18331	3551.61353	0.08228	3670	1	0.14209	0.17564	1	0.15057	0.21922	1	0.14633	0.19743	1	0.29744	0.55944	19.70811	1.00980	1	0.67625	0.53654	18.28439	1.00320	1	-0.03287	-0.00831	0.60676	0.00467	1	0.03244	-0.00615	0.63041	0.00462	1	-0.56719	0.62583	0	0
216136	3551.71313	1207391647189	0.14214	0.18807	3551.61353	0.09961	3670	1	0.14475	0.20274	1	0.15600	0.23055	1	0.15037	0.21664	1	0.29697	0.55944	19.76618	0.99606	1	0.67637	0.53684	18.08571	0.98945	1	-0.03287	-0.00831	0.60676	0.00467	1	0.03244	-0.00615	0.63041	0.00462	1	-0.56719	0.62583	0	STEP 3: 1493324704827
216137	3551.72852	1207391701007	0.14339	0.19214	3551.61353	0.11499	3670	1	0.14698	0.20648	1	0.15722	0.23482	1	0.15210	0.22065	1	0.29691	0.55972	19.84599	0.99136	1	0.67615	0.53671	18.27141	0.98475	1	-0.03569	-0.00899	0.65648	0.00484	1	0.03244	-0.00615	0.63041	0.00425	1	-0.56719	0.62583	0	0
216138	3551.74487	1207391759028	0.14448	0.19508	3551.61353	0.13135	3670	1	0.16499	0.19345	1	0.14145	0.24367	1	0.15322	0.21856	1	0.29680	0.55958	19.53186	0.98666	1	0.67592	0.53665	18.36083	0.98910	1	-0.03569	-0.00899	0.65648	0.00484	1	0.03244	-0.00615	0.63041	0.00425	1	-0.56719	0.62583	0	0
216139	3551.76123	1207391816663	0.14592	0.19787	3551.61353	0.14771	3670	1	0.18824	0.19662	1	0.12944	0.24948	1	0.15884	0.22305	1	0.29640	0.56010	19.15199	0.99571	1	0.67586	0.53677	18.39670	0.99815	1	-0.03569	-0.00899	0.65648	0.00484	1	0.03244	-0.00615	0.63041	0.00425	1	-0.56719	0.62583	0	0
216140	3551.77783	1207391874693	0.14689	0.19965	3551.61353	0.16431	3670	1	0.18638	0.19321	1	0.12692	0.24157	1	0.15665	0.21739	1	0.29604	0.55969	19.32979	0.99993	1	0.67574	0.53733	19.09964	1.00707	1	-0.03399	-0.00854	0.62424	0.00452	1	0.03296	-0.00632	0.64176	0.00463	1	-0.56719	0.62583	0	0
216141	3551.79419	1207391932013	0.14314	0.20054	3551.61353	0.18066	3670	1	0.11671	0.22812	1	0.08701	0.19262	1	0.10186	0.21037	1	0.29529	0.56042	19.51474	1.00885	1	0.67433	0.53757	19.06837	1.01599	1	-0.03399	-0.00854	0.62424	0.00452	1	0.03296	-0.00632	0.64176	0.00463	1	-0.56719	0.62583	0	0
216142	3551.81079	1207391990335	0.14099	0.19966	3551.61353	0.19727	3670	1	0.10642	0.21298	1	0.12390	0.16518	1	0.11516	0.18908	1	0.29529	0.56042	19.51474	1.01777	1	0.67367	0.53756	18.93146	1.02491	1	-0.03399	-0.00854	0.62424	0.00452	1	0.03296	-0.00632	0.64176	0.00463	1	-0.56719	0.62583	0	0
216143	3551.82715	1207392048197	0.13890	0.19836	3551.61353	0.21362	3670	1	0.10202	0.20621	1	0.12144	0.15670	1	0.11173	0.18145	1	0.29467	0.56098	19.44053	1.02669	1	0.67360	0.53760	19.02475	1.03383	1	-0.03468	-0.00872	0.63257	0.00473	1	0.03324	-0.00642	0.65195	0.00481	1	-0.56719	0.62583	0	0
216144	3551.84351	1207392105659	0.13659	0.19544	3551.61353	0.22998	3670	1	0.08708	0.15240	1	0.12147	0.15682	1	0.10428	0.15461	1	0.29420	0.56094	19.04066	1.03561	1	0.67365	0.53750	18.84924	1.03371	1	-0.03468	-0.00872	0.63257	0.00473	1	0.03324	-0.00642	0.65195	0.00481	1	-0.56719	0.62583	0	0
216145	3551.85986	1207392163360	0.13500	0.19338	3551.61353	0.24634	3670	1	0.10931	0.17101	1	0.11313	0.15392	1	0.11122	0.16246	1	0.29421	0.56136	19.09487	1.03548	1	0.67353	0.53745	18.85509	1.03358	1	-0.03468	-0.00872	0.63257	0.00473	1	0.03324	-0.00642	0.65195	0.00481	1	-0.56719	0.62583	0	0
216146	3551.87622	1207392220904	0.13365	0.19170	3551.61353	0.26270	3670	1	0.10937	0.17111	1	0.11449	0.15852	1	0.11193	0.16482	1	0.29430	0.56127	19.63348	1.03536	1	0.67354	0.53757	19.12955	1.02875	1	-0.03468	-0.00872	0.63257	0.00482	1	0.03223	-0.00623	0.63336	0.00467	1	-0.56719	0.62583	0	0
216147	3551.89282	1207392279219	0.13257	0.19096	3551.61353	0.27930	3670	1	0.11153	0.17655	1	0.11701	0.18019	1	0.11427	0.17837	1	0.29410	0.56061	18.83682	1.03053	1	0.67341	0.53776	18.64404	1.02875	1	-0.03468	-0.00872	0.63257	0.00482	1	0.03223	-0.00623	0.63336	0.00467	1	-0.56719	0.62583	0	0
216148	3551.90918	1207392336832	0.13121	0.19088	3551.61353	0.29565	3670	1	0.09834	0.17648	1	0.11507	0.20240	1	0.10670	0.18944	1	0.29417	0.56085	19.14098	1.02583	1	0.67333	0.53756	18.46280	1.02406	1	-0.03468	-0.00872	0.63257	0.00482	1	0.03223	-0.00623	0.63336	0.00467	1	-0.56719	0.62583	0	0
216149	3551.92578	1207392395090	0.12998	0.19080	3551.61353	0.31226	3670	1	0.09827	0.17638	1	0.11504	0.20228	1	0.10665	0.18933	1	0.29400	0.56113	19.44776	1.02596	1	0.67329	0.53771	18.67478	1.02418	1	-0.03570	-0.00902	0.64997	0.00486	1	0.03223	-0.00623	0.63336	0.00454	1	-0.56719	0.62583	0	0
216150	3551.94214	1207392452508	0.12960	0.19019	3551.61353	0.32861	3670	1	0.13363	0.17323	1	0.11051	0.18256	1	0.12207	0.17790	1	0.29431	0.56104	19.53743	1.02609	1	0.67328	0.53791	18.42183	1.02431	1	-0.03570	-0.00902	0.64997	0.00486	1	0.03223	-0.00623	0.63336	0.00454	1	-0.56719	0.62583	0	0
216151	3551.95850	1207392510364	0.12881	0.18993	3551.61353	0.34497	3670	1	0.12805	0.17880	1	0.09608	0.19042	1	0.11206	0.18461	1	0.29427	0.56099	19.52175	1.02621	1	0.67328	0.53791	18.47292	1.02444	1	-0.03570	-0.00902	0.64997	0.00486	1	0.03223	-0.00623	0.63336	0.00454	1	-0.56719	0.62583	0	0
216152	3551.97510	1207392568432	0.12816	0.18988	3551.61353	0.36157	3670	1	0.13025	0.18250	1	0.09750	0.19478	1	0.11387	0.18864	1	0.29427	0.56099	19.52175	1.02152	1	0.67328	0.53791	18.42183	1.01974	1	-0.03474	-0.00876	0.63150	0.00472	1	0.03223	-0.00623	0.63336	0.00446	1	-0.56719	0.62583	0	0
216153	3551.99121	1207392625490	0.12769	0.19009	3551.61353	0.37769	3670	1	0.13104	0.18517	1	0.10304	0.20480	1	0.11704	0.19498	1	0.29426	0.56108	19.61325	1.01682	1	0.67330	0.53793	18.46915	1.01504	1	-0.03474	-0.00876	0.63150	0.00472	1	0.03223	-0.00623	0.63336	0.00446	1	-0.56719	0.62583	0	0
216154	3552.00781	1207392683436	0.12717	0.18879	3551.61353	0.39429	3670	1	0.11320	0.17059	1	0.11604	0.14435	1	0.11462	0.15747	1	0.29359	0.56117	19.77673	1.01682	1	0.67298	0.53729	17.96166	1.01504	1	-0.03474	-0.00876	0.63150	0.00472	1	0.03223	-0.00623	0.63336	0.00446	1	-0.56719	0.62583	0	0
216155	3552.02441	1207392741817	0.12675	0.18773	3551.61353	0.41089	3670	1	0.11523	0.17396	1	0.11724	0.14850	1	0.11624	0.16123	1	0.29337	0.56016	19.35929	1.01260	1	0.67275	0.53670	17.93229	1.01082	1	-0.03325	-0.00814	0.60330	0.00443	1	0.03147	-0.00590	0.62291	0.00423	1	-0.56719	0.62583	0	0
216156	3552.04053	1207392798752	0.12557	0.18138	3551.61353	0.42700	3670	1	0.10999	0.07157	1	0.07962	-0.03860	1	0.09480	0.01649	1	0.29249	0.55607	19.09471	1.00837	1	0.67114	0.53215	18.49632	1.00177	1	-0.03325	-0.00814	0.60330	0.00443	1	0.03147	-0.00590	0.62291	0.00423	1	-0.56719	0.62583	0	0
216157	3552.05737	1207392857758	0.11017	0.15178	3551.61353	0.42700	3670	0	0.11201	0.07628	1	0.07161	-0.04002	1	0.09181	0.01813	1	0.29231	0.55593	18.97977	0.99933	1	0.67115	0.53222	18.54473	0.99272	1	-0.03325	-0.00814	0.60330	0.00443	1	0.03147	-0.00590	0.62291	0.00423	1	-0.56719	0.62583	0	0
